sample	clade	PC1	PC2
Magoon_52__EXTvDNAWOR0029A03_G07	Mus	48.30996684638471	13.368306042061358
Merlot__vDNAlon1140F08_H10	Vv	-28.24349315382862	37.567701181078476
Mission__BIvDNAara0040D04_G04	Vv	-9.4580232128589	14.888713079048465
Mission__BIvDNAara0054E06_H06	Vv	-8.95463197908957	13.762907899729475
Mission__BIvDNAara0059E11_H11	Vv	-8.083500749341898	13.00203340203773
ND_1_86_120__vDNAhat900H11_H02	NA1	-5.202128354705899	-35.968782385760115
ND_1_86_124__vDNAhat900H11_F03	NA1	-4.707702630605037	-36.13480123523376
ND_1_86_132__vDNAhat900H11_F04	NA1	-4.656455304974893	-34.54029703380275
ND_1_99_15__vDNAhat908A07_G05	NA1	-5.022907988599927	-33.99782220376254
ND_1_99_45__vDNAhat908A07_H09	NA1	-5.141423844600726	-35.556853621000414
ND_1_99_49__vDNAhat908A07_D10	NA1	-4.523745690380323	-34.905821358271304
Noble_UA__Muscadine_Plate1_H11	Mus	51.101651664044645	14.051655020736755
OKL7__EXTvDNAWOR0048A02_F04	Mus	33.362862924882634	9.034059420101382
P1__EXTvDNAhau0044A03_C03	Vv	-21.309417228968695	32.925303690676124
PAF2_1__EXTvDNAbab0041A02_A05	Mus	3.389851458953044	0.8319662755204121
PAF2_37__EXTvDNAbab0041A02_E09	Mus	53.39622347799376	14.734097519761553
PAF2_50__EXTvDNAbab0041A02_B11	Mus	46.27639520903197	12.705046256411128
PAF2_58__EXTvDNAbab0041A02_B12	Mus	44.800648681145304	12.211197105690193
Palomino__Muscadine_Plate3_G11	Vv	-27.927989190171782	39.76714709842245
Parent_SouthernHome__EXTvDNAWOR0033A07_D01	Mus	32.251173065503956	9.855655882833005
PI_247064__BIvDNAgut0035C11_E12	NA1	-4.7018282820336585	-37.04330686063343
PI_318684__BIvDNAgut0026C02_A11	NA1	-4.8257939148917295	-36.809345961479266
PI_483161__BIvDNAgut0032C08_A03	NA2	-5.586012493772058	-15.792690195112712
PI_483169__BIvDNAgut0032C08_B03	NA1	-5.015902361338779	-37.28447773509655
PI_588071__BIvDNAgut0027C03_B03	NA1	-4.987191175776707	-37.03031121469772
PI_588094__BIvDNAgut0028C04_B02	NA2	-5.596624387620049	-15.15268475703171
PI_588165__BIvDNAgut0026C02_H09	NA2	-5.590609392828413	-16.01791679031552
PI_588173__BIvDNAgut0027C03_F04	NA2	-6.358865655046364	-20.639277722001555
PI_588177__BIvDNAgut0026C02_F09	Vv	-27.64479108133038	38.0099313500408
PI_588197__BIvDNAgut0031C07_F05	NA2	-5.539348684232334	-19.13800783490978
PI_588213__BIvDNAgut0026C02_H01	NA1	-4.714203524393502	-36.853454422423
PI_588220__BIvDNAgut0031C07_E01	NA2	-7.2054929068980895	-20.75441644921948
PI_588260__BIvDNAgut0030C06_H10	NA1	-5.015211028186469	-36.812476333976065
PI_588271__BIvDNAgut0032C08_G04	NA1	-5.19551233316878	-38.88637368008975
PI_588341__BIvDNAgut0028C04_C05	NA2	-3.6843269184695644	-11.427598007671778
PI_588353__BIvDNAgut0031C07_D04	NA1	-4.571553572204346	-34.72973672641001
PI_588367__BIvDNAgut0028C04_H07	NA1	-4.899909549195234	-35.402786072594246
PI_588371__BIvDNAgut0031C07_G05	NA2	-4.850905095358177	-15.42299354724017
PI_588374__BIvDNAgut0030C06_F12	NA1	-5.049745250078879	-36.7197272080459
PI_588384__BIvDNAgut0035C11_B09	NA1	-4.620187293840278	-34.45638315328964
PI_588385__BIvDNAgut0035C11_A12	EA	-16.634400549404013	7.743421382206527
PI_588398__BIvDNAgut0039D03_C07	NA2	-6.376236942680832	-20.238283819277083
PI_588400__BIvDNAgut0031C07_D02	NA1	-5.513773103118349	-36.76201928279883
PI_588420__BIvDNAgut0037D01_D02	EA	-16.95755872308899	7.0491601759191385
PI_588420.d__BIvDNAgut0037D01_D06	EA	-17.49971004019333	7.883917169454133
PI_588440__BIvDNAgut0032C08_E05	NA1	-5.144500173940752	-36.65369179783332
PI_588448__BIvDNAgut0032C08_C11	NA1	-4.690911882115939	-35.34709492366018
PI_588460__BIvDNAgut0028C04_F04	NA2	-5.497415489191578	-15.636626987222863
PI_588460__BIvDNAgut0030C06_F06	NA2	-6.324637410697602	-19.954190207584855
PI_588460__BIvDNAgut0033C09_F09	NA2	-6.1730519481663775	-20.51292472071766
PI_588460__BIvDNAgut0037D01_G01	NA2	-6.467069790359634	-20.954680764858566
PI_588465__BIvDNAgut0034C10_E02	EA	-16.446923363432976	7.394085372329219
PI_588590.m__BIvDNAgut0037D01_C03	NA1	-4.946519281466036	-37.234039406095334
PI_588630__BIvDNAgut0033C09_A11	EA	-16.084975541137737	7.492961449910192
PI_588631__BIvDNAgut0033C09_H10	EA	-17.44309356449506	7.671045430270737
PI_588633__BIvDNAgut0034C10_E07	EA	-17.456672312987457	7.783562890581508
PI_588635__BIvDNAgut0034C10_A03	EA	-17.313706742022788	8.053630878035243
PI_588637__BIvDNAgut0034C10_G02	EA	-17.387192917746283	7.872815007706042
PI_588639__BIvDNAgut0034C10_F02	EA	-17.408273533303397	7.9677159695615005
PI_588641__BIvDNAgut0034C10_E08	EA	-17.48429816545319	7.7507219260661335
PI_588685__BIvDNAgut0039D03_F09	NA2	-5.905269593510699	-19.860154714340208
PI_588711__BIvDNAgut0034C10_H12	NA1	-5.047244612888533	-35.55130576298808
PI_594348__BIvDNAgut0035C11_G03	EA	-16.975937698255603	7.944634637100642
PI_597145__BIvDNAgut0028C04_D09	NA1	-4.953744611246228	-37.35177489935205
PI_597257__BIvDNAgut0034C10_G08	EA	-16.461418067426656	7.3465297257661195
PI_597292__BIvDNAgut0035C11_D03	EA	-16.68217256452934	8.173656079754828
PI_597296__BIvDNAgut0035C11_E03	EA	-17.10704353476237	8.506072370563082
PI_597297__BIvDNAgut0035C11_H01	EA	-17.005988377105393	7.8512862848730265
Pine_1__EXTvDNAbab0041A02_G04	Mus	46.272319325645896	12.604852427030934
Plate3_A12_1131__EXTvDNAmej0015A06_A12	Vv	-29.480909968183127	40.816962828029645
Plate3_A4_765__EXTvDNAmej0015A06_A04	Vv	-29.248856769678557	41.312665306239744
Plate4_E4_1479__EXTvDNAmej0016A07_E04	Vv	-29.602529163991395	40.746325032449704
Plate5_A5_452__EXTvDNAmej0017A08_A05	Vv	-29.671988546741392	40.996703134495974
Plate5_F12_1672__EXTvDNAmej0017A08_F12	Vv	-29.665975257872613	40.7165593856241
Plate6_G8_966__EXTvDNAmej0018A09_G08	Vv	-29.00768806818141	39.50614265327748
Plate7_E10_18__EXTvDNAmej0019A10_E10	Vv	-29.354523643567976	40.90450440345807
Plate7_F8_1936__EXTvDNAmej0019A10_F08	Vv	-29.279597344290718	41.12193288367065
Plate7_G12_730__EXTvDNAmej0019A10_G12	Vv	-29.5643271968081	41.159129380390475
Plate8_B3_906__EXTvDNAmej0020A11_B03	Vv	-30.03046313183003	42.06108595842128
Plate8_C10_999__EXTvDNAmej0020A11_C10	Vv	-30.17724230602421	41.78524660212472
Plate8_C3_118__EXTvDNAmej0020A11_C03	Vv	-30.04385290598201	42.28561007681165
Plate8_E3_1411__EXTvDNAmej0020A11_E03	Vv	-29.041986026593452	40.17960911662983
Plate8_G2_1434__EXTvDNAmej0020A11_G02	Vv	-29.903925691848585	41.201863634818594
Plate8_G6_1695__EXTvDNAmej0020A11_G06	Vv	-29.796904794385945	41.988573752272764
Plate9_H12_1309__EXTvDNAmej0021A12_H12	Vv	-30.06428061694809	42.04943557301379
ROTGe__EXTvDNAsca1439D04_A05	Mus	52.04803440741702	14.98308388262023
RS_44__EXTvDNAhau1398G06_A09	Vv	-28.13625600464443	38.90138463093899
S0302__vDNAhei1330F04_E04	NA2	-3.0352358850443597	-12.051993679259816
S0303__vDNAhei1330F04_F04	NA2	-3.4260493034208737	-11.792465010001216
S0511__vDNAhei1330F04_G07	NA2	-2.8379185883987965	-12.083623833911432
S0517__vDNAhei1330F04_C08	NA2	-2.800106411494106	-12.193370818584896
S0605__vDNAhei1330F04_G08	NA2	-5.170063066626465	-20.19856465884959
S0609__vDNAhei1330F04_B09	NA2	-6.36483402398279	-20.121474360532808
S0613__vDNAhei1330F04_E09	NA2	-6.244157280834268	-20.37127540692254
S0723__vDNAhei1330F04_G11	NA2	-6.155284479589862	-20.125330997694615
S1019__vDNAhei1331F05_G04	Mus	44.8155680601352	14.046697478946687
S1318__vDNAhei1332F06_C01	NA2	-5.031359502023617	-17.534785818968164
S1422__vDNAhei1332F06_F04	NA1	-3.973544818972901	-28.930466580448286
S1427__vDNAhei1332F06_C05	NA1	-4.692689020567122	-32.1452801565036
S1508__vDNAhei1332F06_F06	NA2	-3.0922468163486188	-16.016356214093854
S1509__vDNAhei1332F06_G06	NA2	-3.527669993387191	-16.587947735234987
S1606__vDNAhei1332F06_E09	NA2	-4.52398873129513	-15.796585395535702
S1611__vDNAhei1332F06_B10	NA2	-4.598309745256011	-17.54164459496369
S1620__vDNAhei1332F06_G10	NA2	-5.51095861861621	-14.93071874401073
S1714__vDNAhei1333F07_G01	NA2	-5.6365133601404205	-17.64499364466409
S1723__vDNAhei1333F07_H02	NA2	-4.367820611786776	-16.375234750102884
S1814__vDNAhei1333F07_A05	NA2	-5.040528588278504	-17.32898367939866
S1826__vDNAhei1333F07_E06	NA2	-6.046409245678078	-17.07554981742353
S1829__vDNAhei1333F07_H06	NA2	-4.710100751508576	-15.912439941499352
S1830__vDNAhei1333F07_A07	NA2	-1.5231273118515511	-14.588356770798457
S2204__vDNAhei1334F08_C03	NA2	-4.137526078189405	-15.081326730376476
S2206__vDNAhei1334F08_E03	NA2	-4.158803706262836	-13.10561605952642
S3212__vDNAhei1336F10_A03	NA2	-6.532154309101267	-17.716657141542946
S3405__vDNAhei1336F10_D06	NA2	-5.9614885754372375	-18.10903630832759
S3505__vDNAhei1336F10_C08	NA2	-6.140384075595294	-15.58172935029141
S3718__vDNAhei1336F10_F12	NA1	-3.860592249296769	-33.167097743163346
S3919__vDNAhei1337F11_E04	NA1	-4.666469674540267	-31.642191033093418
S5620__vDNAhei1339G01_H09	NA2	-3.766973531039623	-14.819157089599987
Sanalba__Muscadine_Plate1_H10	Mus	49.46542469550512	13.548083013429864
SC81__vDNAdia1622B02_C11	EA	-16.796293899237977	7.414737642201932
SC82__vDNAdia1622B02_D11	EA	-16.692671228496224	7.370129018692023
SC83__vDNAdia1622B02_E11	EA	-16.317087139353077	7.2641015806109115
SC84__vDNAdia1622B02_F11	EA	-16.581162599136967	7.648966537860234
SC85__vDNAdia1622B02_G11	EA	-16.488669968906848	7.485760582192833
SC86__vDNAdia1622B02_H11	EA	-16.51689538758668	7.618970630506329
SC87__vDNAdia1622B02_A12	EA	-16.37161698906658	7.6119028446990535
SC89__vDNAdia1622B02_C12	EA	-16.633400472974497	7.556755281090258
Scuppernong__Muscadine_Plate2_A01	Mus	48.64646710083591	13.325616961929171
Seyval_Blanc__vDNAhat906A05_D01	NA1	-5.02629384239126	-35.510383809163365
Sultanina.Monococo__EXTvDNAbar0006A01_C09	Vv	-27.356551755070385	38.18154015030927
Tarheel_02__EXTvDNAWOR0029A03_H10	Mus	48.19487521596816	13.78144447409774
Tarheel_03__EXTvDNAWOR0029A03_A11	Mus	47.043133859538955	13.274885380490682
Tarheel_14__EXTvDNAWOR0029A03_D12	Mus	12.062492334570816	3.0340530667526147
Tarheel_18__EXTvDNAWOR0029A03_G12	Mus	46.738627245894904	12.822019321386913
Tarheel_33__EXTvDNAWOR0030A04_A03	Mus	49.191653127891875	13.86996229205653
Tarheel_34__EXTvDNAWOR0030A04_B03	Mus	50.01419729014553	13.646713939690398
Tarheel_35__EXTvDNAWOR0030A04_C03	Mus	50.07916702486779	14.21075365570637
Tarheel_49__EXTvDNAWOR0030A04_A05	Mus	49.42249399305154	13.79417245834326
Tarheel_63__EXTvDNAWOR0030A04_G06	Mus	47.591479041410565	13.220807852469195
Tarheel_70__EXTvDNAWOR0030A04_E07	Mus	49.706150801679726	14.719604009926659
Tarheel_90__EXTvDNAWOR0030A04_E09	Mus	50.39899538157519	14.603306802950593
TEX1__EXTvDNAWOR0048A02_A01	Mus	47.04096688423154	12.667098744811758
Thomas__Muscadine_Plate1_E01	Mus	48.94818023781893	13.101470418038627
Unkx13_101_11__Screenhouse-Plate1_B01	NA1	-4.478706983376079	-36.453156856279705
Unkx13_101_20__Screenhouse-Plate1_D02	NA1	-4.523900120577526	-35.56873451102289
Unkx13_101_67__Screenhouse-Plate1_H06	NA1	-4.5834710409045165	-36.63836575494459
ValleyPearl__vDNAlon787A12_A01	Vv	-28.385702674891927	39.44952664744652
V_cinerea_B9__vDNArei050E02_E06	NA2	-6.517692314224865	-19.361234862970452
V_cinerea_B9__vDNArei092H08_H11	NA2	-6.264679877141054	-19.926266016149242
V_cinerea_B9__vDNArei092H08_H12	NA2	-6.03983679439754	-18.724014765996998
VIL3__EXTvDNAWOR0047A01_D11	Mus	47.370225292518924	12.978866755409681
VIL8__EXTvDNAWOR0047A01_E04	Mus	46.71315971312342	12.668760068141935
vin7__vDNAcad1516F07_B10	Vv	-23.447925396655066	34.427037842743424
VR37__vDNAfen1153A07_H02	NA1	-5.1908051899639895	-37.326457740009786
VR_C166__EXTvDNAsvy1639B09_C10	EA	-17.057838546146165	7.693348644059241
V_riparia37__vDNAfen136D04_G04	NA1	-4.8734657823044785	-37.150199448662335
VRW_003__vDNAfen201A01_D04	NA1	-3.3027499293549316	-28.65336187299591
Y126-212__BIvDNAnae0004A04_C01	Vv	-28.666135282573556	38.837710400743866
Y136-20-13__BIvDNAnae0002A02_H05	Vv	-29.41394742387125	40.64470425291077
Y213.003__BIvDNAnae0015B03_C01	NA1	-3.073910432701658	-28.868264575129
Y539-64__BIvDNAnae0003A03_G01	Vv	-29.34016031095414	40.20674724778364
YCY5__EXTvDNAWOR0048A02_D11	Mus	38.79443649914045	11.70521462991354
