sample	clade	PC1	PC2
48__EXTvDNAels0022A01_D03	Mus	52.78678079904494	-6.622534000584352
5.10.66__EXTvDNAbar0007B03_B11	Vv	-12.558402291311738	35.37046595153736
55__EXTvDNAels0022A01_C04	Mus	51.49745123217063	-6.400526389947754
588060__vDNAlon096H12_A10	EA	-12.886592424197405	18.43842036081244
588143__vDNAlon096H12_B08	NA2	-11.843153691400008	-5.313815763064966
588186__vDNAlon096H12_B07	NA2	-11.66712958343156	-5.175318318282022
588197__vDNAlon096H12_F06	NA2	-11.870578568435967	-5.310844282848424
588216__vDNAlon096H12_C08	NA2	-11.478216758130003	-4.858196713611564
588271__vDNAfen1148A02_D02	NA1	-23.813280809769907	-43.06875328431909
588271__vDNAlon505A09_D09	NA1	-20.567844995948256	-39.7247371395925
588378__vDNAlon096H12_C02	NA1	-20.19225305279739	-35.02715402925621
588382__vDNAlon096H12_C05	EA	-12.917533179905575	21.587473044832635
588385__vDNAcad441D05_B06	EA	-12.65529747199912	21.82724496496312
588406__vDNAlon095H11_H09	NA1	-21.320663507474617	-38.437716758375686
588446__vDNAlon787A12_H07	NA2	-11.323512391356386	-4.442482648583875
588460__vDNAlon096H12_D09	NA2	-11.86691400255706	-4.9931032684970384
588465__vDNAlon095H11_B07	EA	-12.733167051838615	18.962518278075006
588629__vDNAcad441D05_D06	EA	-13.537755457851045	21.738528103762444
588629__vDNAlon096H12_B05	EA	-13.460197716756939	21.470901375234284
588630__vDNAlon096H12_C04	EA	-13.44934667573232	21.160870560843986
588631__vDNAlon096H12_D04	EA	-13.231769202151108	21.74574831753215
588632__vDNAlon096H12_H04	EA	-12.93194175320938	21.574404011677494
588633__vDNAcad441D05_C06	EA	-13.558801381093787	21.430066524189357
588633__vDNAlon096H12_A05	EA	-13.496366541879114	21.480237369570858
588634__vDNAlon096H12_G03	EA	-13.005885433497394	21.052773528672937
588635__vDNAcad441D05_A05	EA	-12.998872380422679	22.192999698732628
588635__vDNAlon096H12_F03	EA	-12.981983895326525	22.101926440108546
588635__vDNAlon787A12_B08	EA	-12.908421677679936	22.14995880833156
588636__vDNAlon096H12_G04	EA	-13.194020745600165	21.52780612299932
588637__vDNAcad441D05_B05	EA	-12.884027957654036	21.598987505167262
588637__vDNAcad441D05_C05	EA	-11.530072556179107	19.780245071778012
588637__vDNAlon096H12_H03	EA	-12.805206395812226	21.353695280293106
588637__vDNAlon787A12_C08	EA	-12.786472977523967	21.528370140273147
588638__vDNAlon096H12_B04	EA	-13.0759052650818	21.52976281081435
588639__vDNAcad441D05_D05	EA	-12.885154848904365	21.74560730873119
588640__vDNAcad441D05_H05	EA	-12.815107776599087	21.351848718741195
588640__vDNAlon096H12_E04	EA	-12.87810853091813	21.330279022362213
588641__vDNAcad441D05_A06	EA	-13.04458877796236	21.126778020006622
588642__vDNAlon096H12_F09	EA	-12.984130571220755	20.00263514100295
588643__vDNAlon096H12_E09	EA	-13.47506340776712	19.5710999612278
588645__vDNAlon096H12_H09	EA	-13.50378904930536	19.397641217292424
588678__vDNAlon096H12_G08	NA2	-11.727093876228388	-5.3981921041791034
597232__vDNAlon096H12_A09	NA2	-11.505465520745823	-5.270379318503468
6.14.137__EXTvDNAbar0001A02_E11	Vv	-12.072635207975935	35.16754472701865
6.24.36__EXTvDNAbar0001A02_H01	Vv	-12.375450541923882	34.16093367598497
68__EXTvDNAels0022A01_H05	Mus	52.99058505542195	-6.595152389972555
79__EXTvDNAels0022A01_B07	Mus	52.80346996620281	-6.594033504949187
8.11.191__EXTvDNAbar0003C04_H11	Vv	-12.172144473840477	34.154466281017214
8.14.182__EXTvDNAbar0003C04_D12	Vv	-11.999868138089552	33.82923643631132
8.14.187__EXTvDNAbar0003C04_E03	Vv	-11.946589933615103	34.32881610818563
83__EXTvDNAels0022A01_F07	Mus	53.10418365291477	-6.660851349073525
8.6.73__EXTvDNAbar0002B03_D07	Vv	-12.39309965628736	34.287425165218316
8.6.81__EXTvDNAbar0002B03_D11	Vv	-12.143509099883769	35.346883416704515
8__EXTvDNAels0022A01_C01	Mus	52.30360560600249	-6.416791494137636
9.12.175__EXTvDNAbar0005H11_F12	Vv	-11.916472456640768	35.231138213896585
9.1.51__EXTvDNAbar0003C04_G06	Vv	-11.94646021817537	33.25936341326775
A1Y1_26RT__vDNAlon916B03_C09	NA1	-16.041491116449098	-30.66098033105443
A2Y1_C192L__vDNAlon917B04_H11	Vv	-8.508948344529456	27.56589154654438
A2Y1_C323L__vDNAlon918B05_A06	Vv	-9.924954367962613	31.258151464208535
A2Y1_C55L__vDNAlon917B04_C05	Vv	-9.135102493804478	29.845003560062363
AM131__Muscadine_Plate3_E08	Mus	51.103780485651924	-6.215394861109218
AM187__Muscadine_Plate3_H01	Mus	51.21965552095391	-6.368405452929782
